010163,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 1-7",1726,P15,0,DA,BUH
010164,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 9-47",1726,P15,0,DA,BUH
010165,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 49-69",1726,P15,0,DA,BUH
010166,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 71-T",1726,P15,0,DA,BUH
010167,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 2-10",1726,P15,0,DA,BUH
010168,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 12-32",1726,P15,0,DA,BUH
010169,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 34-50",1726,P15,0,DA,BUH
010171,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 52-82",1726,P15,0,DA,BUH
010172,Bucuresti,Bucuresti,Strada,"Berthelot Henri Mathias, g-ral. nr. 84-T",1726,P15,0,DA,BUH
010173,Bucuresti,Bucuresti,Intrare,Sfƒntul Sava,1726,P15,0,DA,BUH
010174,Bucuresti,Bucuresti,Strada,Haret Spiru nr. 1-T,1726,P15,0,DA,BUH
010175,Bucuresti,Bucuresti,Strada,Haret Spiru nr. 2-8,1726,P15,0,DA,BUH
010176,Bucuresti,Bucuresti,Strada,Haret Spiru nr. 10-T,1726,P15,0,DA,BUH
010177,Bucuresti,Bucuresti,Strada,Putul cu Plopi nr. 1-T,1726,P15,0,DA,BUH
010178,Bucuresti,Bucuresti,Strada,Putul cu Plopi nr. 2-T,1726,P15,0,DA,BUH
010179,Bucuresti,Bucuresti,Strada,Astronomului,1726,P15,0,DA,BUH
010181,Bucuresti,Bucuresti,Bulevard,Schitul Magureanu nr. 5-15,1726,P15,0,DA,BUH
010182,Bucuresti,Bucuresti,Bulevard,Schitul Magureanu nr. 17-25,1726,P15,0,DA,BUH
010183,Bucuresti,Bucuresti,Bulevard,Schitul Magureanu nr. 27-33,1726,P15,0,DA,BUH
010184,Bucuresti,Bucuresti,Bulevard,Schitul Magureanu nr. 35-53,1726,P15,0,DA,BUH
